LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,mar-17,PC,Percentage,0,Units,,,5.76709,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,5.733894,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,may-17,PC,Percentage,0,Units,,,5.567806,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,jun-17,PC,Percentage,0,Units,,,5.366549,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,jul-17,PC,Percentage,0,Units,,,5.154865,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,5.024577,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,sep-17,PC,Percentage,0,Units,,,4.834495,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,oct-17,PC,Percentage,0,Units,,,4.750516,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,nov-17,PC,Percentage,0,Units,,,4.842562,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,4.944817,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,4.579579,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,feb-18,PC,Percentage,0,Units,,,4.193583,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,mar-18,PC,Percentage,0,Units,,,3.873684,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,3.538526,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,may-18,PC,Percentage,0,Units,,,3.519582,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,jun-18,PC,Percentage,0,Units,,,3.510051,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,jul-18,PC,Percentage,0,Units,,,3.455454,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,3.452938,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,sep-18,PC,Percentage,0,Units,,,3.396344,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,oct-18,PC,Percentage,0,Units,,,3.403902,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,nov-18,PC,Percentage,0,Units,,,3.293289,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,3.103413,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,3.066352,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,feb-19,PC,Percentage,0,Units,,,2.845818,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,mar-19,PC,Percentage,0,Units,,,2.807053,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,2.952477,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,may-19,PC,Percentage,0,Units,,,2.996368,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,jun-19,PC,Percentage,0,Units,,,2.978467,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,jul-19,PC,Percentage,0,Units,,,3.078471,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,3.156731,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,sep-19,PC,Percentage,0,Units,,,3.244601,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,oct-19,PC,Percentage,0,Units,,,3.251706,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,nov-19,PC,Percentage,0,Units,,,3.308602,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,3.4,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,3.373134,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,feb-20,PC,Percentage,0,Units,,,3.280957,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,mar-20,PC,Percentage,0,Units,,,3.321833,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,2.789236,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-05,may-20,PC,Percentage,0,Units,,,2.2823,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-06,jun-20,PC,Percentage,0,Units,,,1.768614,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-07,jul-20,PC,Percentage,0,Units,,,1.825102,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-08,Aug-2020,PC,Percentage,0,Units,,,1.754215,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-09,sep-20,PC,Percentage,0,Units,,,1.916715,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-10,oct-20,PC,Percentage,0,Units,,,1.846812,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-11,nov-20,PC,Percentage,0,Units,,,1.48486,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-12,Dec-2020,PC,Percentage,0,Units,,,1.39265,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2021-01,Jan-21,PC,Percentage,0,Units,,,1.116566,,
COL,Colombia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2021-02,feb-21,PC,Percentage,0,Units,,,1.205626,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,,,4.385887,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-02,feb-15,PC,Percentage,0,Units,,,3.52736,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-03,mar-15,PC,Percentage,0,Units,,,3.046593,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,,,1.805164,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-05,may-15,PC,Percentage,0,Units,,,0.9727499,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-06,jun-15,PC,Percentage,0,Units,,,1.020971,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-07,jul-15,PC,Percentage,0,Units,,,-0.3215296,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,,,-0.7381375,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-09,sep-15,PC,Percentage,0,Units,,,-0.8643098,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-10,oct-15,PC,Percentage,0,Units,,,-0.8560946,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-11,nov-15,PC,Percentage,0,Units,,,-1.203853,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,,,-0.80786,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,,,-0.1724341,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-02,feb-16,PC,Percentage,0,Units,,,-0.03218366,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-03,mar-16,PC,Percentage,0,Units,,,-1.0862,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,,,-0.9176672,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-05,may-16,PC,Percentage,0,Units,,,-0.4333054,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-06,jun-16,PC,Percentage,0,Units,,,-0.8789679,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-07,jul-16,PC,Percentage,0,Units,,,0.4752484,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,,,0.5951164,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-09,sep-16,PC,Percentage,0,Units,,,0.3862879,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-10,oct-16,PC,Percentage,0,Units,,,0.5518525,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-11,nov-16,PC,Percentage,0,Units,,,0.5605636,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,,,0.7658324,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,0.6555231,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-02,feb-17,PC,Percentage,0,Units,,,1.086012,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,mar-17,PC,Percentage,0,Units,,,1.582213,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,1.643512,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,may-17,PC,Percentage,0,Units,,,1.671652,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,jun-17,PC,Percentage,0,Units,,,1.774605,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,jul-17,PC,Percentage,0,Units,,,1.163239,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,0.9103941,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,sep-17,PC,Percentage,0,Units,,,1.641318,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,oct-17,PC,Percentage,0,Units,,,2.325506,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,nov-17,PC,Percentage,0,Units,,,2.491256,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,2.57375,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,2.407828,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,feb-18,PC,Percentage,0,Units,,,2.212385,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,mar-18,PC,Percentage,0,Units,,,2.613006,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,2.375909,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,may-18,PC,Percentage,0,Units,,,2.035029,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,jun-18,PC,Percentage,0,Units,,,2.134208,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,jul-18,PC,Percentage,0,Units,,,2.083928,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,2.24008,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,sep-18,PC,Percentage,0,Units,,,2.211248,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,oct-18,PC,Percentage,0,Units,,,2.026565,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,nov-18,PC,Percentage,0,Units,,,2.293154,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,2.027401,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,1.666354,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,feb-19,PC,Percentage,0,Units,,,1.53509,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,mar-19,PC,Percentage,0,Units,,,1.419206,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,2.069145,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,may-19,PC,Percentage,0,Units,,,2.322338,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,jun-19,PC,Percentage,0,Units,,,2.421081,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,jul-19,PC,Percentage,0,Units,,,2.890066,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,2.855662,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,sep-19,PC,Percentage,0,Units,,,2.528633,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,oct-19,PC,Percentage,0,Units,,,2.072897,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,nov-19,PC,Percentage,0,Units,,,1.855806,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,1.522089,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,1.582735,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,feb-20,PC,Percentage,0,Units,,,1.790117,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,mar-20,PC,Percentage,0,Units,,,1.907455,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,0.8913564,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-05,may-20,PC,Percentage,0,Units,,,0.6083542,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-06,jun-20,PC,Percentage,0,Units,,,0.3114601,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-07,jul-20,PC,Percentage,0,Units,,,-0.1651694,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-08,Aug-2020,PC,Percentage,0,Units,,,-0.07056879,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-09,sep-20,PC,Percentage,0,Units,,,0.2997063,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-10,oct-20,PC,Percentage,0,Units,,,0.452411,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-11,nov-20,PC,Percentage,0,Units,,,0.2438729,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2020-12,Dec-2020,PC,Percentage,0,Units,,,0.8929022,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2021-01,Jan-21,PC,Percentage,0,Units,,,0.9594356,,
CRI,Costa Rica,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,M,Monthly,2021-02,feb-21,PC,Percentage,0,Units,,,0.4140329,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,,,-3.639633,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-02,feb-15,PC,Percentage,0,Units,,,-10.37799,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-03,mar-15,PC,Percentage,0,Units,,,-9.848871,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,,,-17.10486,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-05,may-15,PC,Percentage,0,Units,,,-17.46968,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-06,jun-15,PC,Percentage,0,Units,,,-16.21413,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-07,jul-15,PC,Percentage,0,Units,,,-18.73156,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,,,-18.32935,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-09,sep-15,PC,Percentage,0,Units,,,-19.45042,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-10,oct-15,PC,Percentage,0,Units,,,-20.10995,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-11,nov-15,PC,Percentage,0,Units,,,-18.90963,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,,,-15.57084,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,,,-8.503469,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-02,feb-16,PC,Percentage,0,Units,,,-2.39258,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-03,mar-16,PC,Percentage,0,Units,,,-14.51686,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,,,-11.43141,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-05,may-16,PC,Percentage,0,Units,,,-9.152283,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-06,jun-16,PC,Percentage,0,Units,,,-10.00827,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-07,jul-16,PC,Percentage,0,Units,,,-1.078115,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,,,-1.921112,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-09,sep-16,PC,Percentage,0,Units,,,-0.8121516,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-10,oct-16,PC,Percentage,0,Units,,,3.810363,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-11,nov-16,PC,Percentage,0,Units,,,3.693686,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,,,1.5509,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,-1.503752,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-02,feb-17,PC,Percentage,0,Units,,,1.603829,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,mar-17,PC,Percentage,0,Units,,,11.83593,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,11.63737,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,may-17,PC,Percentage,0,Units,,,9.628016,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,jun-17,PC,Percentage,0,Units,,,5.273488,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,jul-17,PC,Percentage,0,Units,,,-5.165826,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,-4.590919,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,sep-17,PC,Percentage,0,Units,,,0.1458007,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,oct-17,PC,Percentage,0,Units,,,4.092168,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,nov-17,PC,Percentage,0,Units,,,2.795007,,
CRI,Costa Rica,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,6.5173,,
