ccaa,date,new_cases,activos,hospitalized,intensive_care,deceased,recovered,num_casos,poblacion,vac_dosis_administradas,vac_dosis_pauta_completada,ia14,cases_accumulated,hospitalized_accumulated
Comunitat Valenciana,2020-12-20,,,933.0,,2718.0,,1227.0,5003769,,,404.9,128344.0,
Comunitat Valenciana,2020-12-21,622.0,,1159.0,232.0,2738.0,,1908.0,5003769,,,374.9,128967.0,
Comunitat Valenciana,2020-12-22,2421.0,,1174.0,231.0,2772.0,,2175.0,5003769,,,423.3,131388.0,
Comunitat Valenciana,2020-12-23,2531.0,,1172.0,242.0,2792.0,,2343.0,5003769,,,443.4,133919.0,
Comunitat Valenciana,2020-12-24,2484.0,,1172.0,,2792.0,,2097.0,5003769,,,459.2,136403.0,
Comunitat Valenciana,2020-12-25,,,1172.0,,2792.0,,1443.0,5003769,,,430.0,136403.0,
Comunitat Valenciana,2020-12-26,1058.0,,1298.0,246.0,2792.0,,1695.0,5003769,,,451.1,137461.0,
Comunitat Valenciana,2020-12-27,,,1298.0,,2792.0,,1737.0,5003769,,,451.1,137461.0,
Comunitat Valenciana,2020-12-28,1691.0,,1459.0,266.0,2835.0,,2899.0,5003769,,,423.0,138202.0,
Comunitat Valenciana,2020-12-29,3590.0,,1468.0,278.0,2895.0,,2706.0,5003769,,,457.3,142755.0,
Comunitat Valenciana,2020-12-30,2715.0,,1479.0,283.0,2965.0,,2905.0,5003769,,,469.9,145470.0,
Comunitat Valenciana,2020-12-31,2831.0,,1430.0,283.0,2965.0,,2819.0,5003769,,,464.4,147301.0,
Comunitat Valenciana,2021-01-01,,,1430.0,,2965.0,,2615.0,5003769,,,420.6,147301.0,
Comunitat Valenciana,2021-01-02,1098.0,,1572.0,293.0,2965.0,,2873.0,5003769,,,420.8,149399.0,
Comunitat Valenciana,2021-01-03,,,1572.0,,2965.0,,2774.0,5003769,,,420.8,149399.0,
Comunitat Valenciana,2021-01-04,2012.0,,1805.0,316.0,3031.0,,3885.0,5003769,,,448.6,151412.0,
Comunitat Valenciana,2021-01-05,3929.0,,1748.0,331.0,3116.0,,4783.0,5003769,8586.0,,478.7,155341.0,
Comunitat Valenciana,2021-01-06,,,1748.0,,3116.0,,3982.0,5003769,,,428.1,155341.0,
Comunitat Valenciana,2021-01-07,3803.0,,1914.0,340.0,3174.0,,4798.0,5003769,11677.0,,454.5,159144.0,
Comunitat Valenciana,2021-01-08,4554.0,,2000.0,332.0,3244.0,,5811.0,5003769,15965.0,,545.5,163698.0,
Comunitat Valenciana,2021-01-09,6232.0,,1985.0,352.0,3244.0,,5367.0,5003769,,,648.9,169930.0,
Comunitat Valenciana,2021-01-10,1550.0,,1985.0,,3244.0,,4144.0,5003769,,,679.9,171480.0,
Comunitat Valenciana,2021-01-11,2283.0,,2370.0,382.0,3321.0,,5653.0,5003769,45674.0,,710.9,173773.0,
Comunitat Valenciana,2021-01-12,4663.0,,2351.0,388.0,3413.0,,6472.0,5003769,57223.0,,713.1,178436.0,
Comunitat Valenciana,2021-01-13,4792.0,,2430.0,418.0,3465.0,,6708.0,5003769,70870.0,,754.6,183228.0,
Comunitat Valenciana,2021-01-14,6207.0,,2553.0,440.0,3522.0,,5953.0,5003769,80429.0,,842.0,189435.0,
Comunitat Valenciana,2021-01-15,7491.0,,2607.0,455.0,3544.0,,6998.0,5003769,86927.0,,991.8,196926.0,
Comunitat Valenciana,2021-01-16,7862.0,,2749.0,467.0,3560.0,,5103.0,5003769,,,1106.9,204788.0,
Comunitat Valenciana,2021-01-17,2728.0,,3007.0,487.0,3560.0,,3574.0,5003769,,,1161.5,207516.0,
Comunitat Valenciana,2021-01-18,2482.0,,3324.0,505.0,3655.0,,4201.0,5003769,93695.0,152.0,1171.1,210011.0,
Comunitat Valenciana,2021-01-19,7949.0,,3474.0,515.0,3753.0,,4504.0,5003769,95260.0,588.0,1251.4,217960.0,
Comunitat Valenciana,2021-01-20,9810.0,,3521.0,536.0,3849.0,,4680.0,5003769,101437.0,2956.0,1447.5,227773.0,
Comunitat Valenciana,2021-01-21,8456.0,,3591.0,552.0,3947.0,,4069.0,5003769,103426.0,4139.0,1540.5,236229.0,
Comunitat Valenciana,2021-01-22,8627.0,,3598.0,577.0,4037.0,,3094.0,5003769,,,1621.9,244856.0,
Comunitat Valenciana,2021-01-23,6117.0,,3705.0,592.0,4091.0,,1569.0,5003769,104449.0,4532.0,1619.6,250973.0,
Comunitat Valenciana,2021-01-24,4938.0,,3752.0,586.0,4131.0,,1018.0,5003769,,,1687.3,255911.0,
Comunitat Valenciana,2021-01-25,8423.0,,4173.0,604.0,4227.0,,108.0,5003769,105490.0,5393.0,1809.9,264335.0,
Comunitat Valenciana,2021-01-26,9571.0,,4055.0,614.0,4320.0,,,5003769,108454.0,7304.0,1918.0,274406.0,
Comunitat Valenciana,2021-01-27,9287.0,,3970.0,624.0,4415.0,,,5003769,109716.0,8948.0,1998.6,283232.0,
Comunitat Valenciana,2021-01-28,6835.0,,3955.0,633.0,4512.0,,,5003769,112272.0,11317.0,2011.1,290067.0,
Comunitat Valenciana,2021-01-29,7923.0,,3812.0,651.0,4610.0,,,5003769,,,2019.8,297990.0,
Comunitat Valenciana,2021-01-30,7989.0,,3683.0,655.0,4707.0,,,5003769,,,2022.3,305979.0,
Comunitat Valenciana,2021-01-31,3923.0,,3824.0,670.0,4802.0,,,5003769,136109.0,33395.0,2046.2,309902.0,
Comunitat Valenciana,2021-02-01,6713.0,,4003.0,654.0,4857.0,,,5003769,147945.0,44979.0,2130.5,316616.0,
Comunitat Valenciana,2021-02-02,8095.0,,3781.0,641.0,4963.0,,,5003769,162563.0,58452.0,2133.4,324711.0,
Comunitat Valenciana,2021-02-03,5256.0,,3543.0,650.0,5075.0,,,5003769,172754.0,67840.0,2043.3,330014.0,
Comunitat Valenciana,2021-02-04,4819.0,,3509.0,656.0,5184.0,,,5003769,182225.0,75577.0,1970.6,334833.0,
Comunitat Valenciana,2021-02-05,6130.0,,3361.0,632.0,5283.0,,,5003769,,,1921.0,340976.0,
Comunitat Valenciana,2021-02-06,3117.0,,2875.0,622.0,5371.0,,,5003769,,,1861.0,344094.0,
Comunitat Valenciana,2021-02-07,2021.0,,3028.0,623.0,5423.0,,,5003769,190902.0,83171.0,1802.7,346115.0,
Comunitat Valenciana,2021-02-08,2046.0,,2919.0,628.0,5478.0,,,5003769,196489.0,87353.0,1675.7,348183.0,
Comunitat Valenciana,2021-02-09,4310.0,,2633.0,602.0,5582.0,,,5003769,201983.0,89522.0,1555.2,352225.0,
Comunitat Valenciana,2021-02-10,3031.0,,2416.0,579.0,5690.0,,,5003769,208242.0,90760.0,1444.9,355530.0,
Comunitat Valenciana,2021-02-11,2911.0,,2245.0,561.0,5796.0,,,5003769,214010.0,92433.0,1366.5,358442.0,
Comunitat Valenciana,2021-02-12,2205.0,,2068.0,530.0,5887.0,,,5003769,,,1252.2,360647.0,
Comunitat Valenciana,2021-02-13,2174.0,,1862.0,500.0,5958.0,,,5003769,,,1136.0,362821.0,
Comunitat Valenciana,2021-02-14,1323.0,,1850.0,492.0,5958.0,,,5003769,219822.0,94255.0,1084.0,364144.0,
Comunitat Valenciana,2021-02-15,660.0,,1864.0,491.0,6002.0,,,5003769,224560.0,95559.0,963.0,364804.0,
Comunitat Valenciana,2021-02-16,2065.0,,1669.0,465.0,6094.0,,,5003769,228180.0,96040.0,842.5,366869.0,
Comunitat Valenciana,2021-02-17,1530.0,,1545.0,436.0,6182.0,,,5003769,233828.0,96724.0,767.1,368399.0,
Comunitat Valenciana,2021-02-18,3065.0,,1429.0,419.0,6274.0,,,5003769,254502.0,97384.0,732.1,371464.0,
Comunitat Valenciana,2021-02-19,1768.0,,1329.0,404.0,6337.0,,,5003769,,,644.6,373232.0,
Comunitat Valenciana,2021-02-20,1155.0,,1175.0,388.0,6402.0,,,5003769,,,605.4,374388.0,
Comunitat Valenciana,2021-02-21,643.0,,1186.0,374.0,6402.0,,,5003769,270007.0,98606.0,577.9,375031.0,
Comunitat Valenciana,2021-02-22,189.0,,1219.0,368.0,6437.0,,,5003769,273978.0,99045.0,540.4,375221.0,
Comunitat Valenciana,2021-02-23,829.0,,1128.0,344.0,6490.0,,,5003769,286962.0,100209.0,476.1,376050.0,
Comunitat Valenciana,2021-02-24,530.0,,1033.0,318.0,6553.0,,,5003769,301372.0,100793.0,420.7,376580.0,
Comunitat Valenciana,2021-02-25,612.0,,972.0,295.0,6602.0,,,5003769,313175.0,101330.0,374.7,377192.0,
Comunitat Valenciana,2021-02-26,538.0,,898.0,288.0,6664.0,,,5003769,,,341.4,377730.0,
Comunitat Valenciana,2021-02-27,536.0,,820.0,284.0,6696.0,,,5003769,,,308.7,378267.0,
Comunitat Valenciana,2021-02-28,335.0,,820.0,276.0,6696.0,,,5003769,323505.0,102016.0,289.0,378603.0,
Comunitat Valenciana,2021-03-01,359.0,,849.0,268.0,6714.0,,,5003769,,,282.9,378962.0,
Comunitat Valenciana,2021-03-02,585.0,,800.0,248.0,6752.0,,,5003769,349392.0,105717.0,253.4,379547.0,
Comunitat Valenciana,2021-03-03,411.0,,737.0,238.0,6774.0,,,5003769,370712.0,109409.0,231.0,379958.0,
Comunitat Valenciana,2021-03-04,489.0,,692.0,228.0,6802.0,,,5003769,394021.0,113077.0,179.5,380448.0,
Comunitat Valenciana,2021-03-05,450.0,,630.0,227.0,6836.0,,,5003769,,,153.2,380898.0,
Comunitat Valenciana,2021-03-06,308.0,,568.0,221.0,6850.0,,,5003769,,,136.3,381206.0,
Comunitat Valenciana,2021-03-07,162.0,,568.0,,6850.0,,,5003769,,,126.9,381381.0,
Comunitat Valenciana,2021-03-08,186.0,,583.0,203.0,6873.0,,,5003769,426373.0,120409.0,126.8,381567.0,
Comunitat Valenciana,2021-03-09,349.0,,553.0,191.0,6911.0,,,5003769,436903.0,124344.0,117.2,381916.0,
Comunitat Valenciana,2021-03-10,220.0,,520.0,178.0,6949.0,,,5003769,448396.0,130387.0,111.0,382136.0,
Comunitat Valenciana,2021-03-11,299.0,,485.0,178.0,6972.0,,,5003769,465589.0,143105.0,104.8,382435.0,
Comunitat Valenciana,2021-03-12,310.0,,454.0,176.0,6983.0,,,5003769,,,100.3,382747.0,
Comunitat Valenciana,2021-03-13,244.0,,417.0,170.0,6987.0,,,5003769,,,94.4,382991.0,
Comunitat Valenciana,2021-03-14,110.0,,417.0,,6987.0,,,5003769,480454.0,153418.0,89.9,383101.0,
Comunitat Valenciana,2021-03-15,87.0,,429.0,172.0,6997.0,,,5003769,486767.0,154732.0,84.5,383188.0,
Comunitat Valenciana,2021-03-16,224.0,,414.0,155.0,7010.0,,,5003769,486769.0,154732.0,77.2,383412.0,
Comunitat Valenciana,2021-03-17,143.0,,384.0,149.0,7025.0,,,5003769,530413.0,176797.0,71.9,383555.0,
Comunitat Valenciana,2021-03-18,178.0,,355.0,145.0,7038.0,,,5003769,,,65.7,383736.0,
Comunitat Valenciana,2021-03-19,151.0,,355.0,,7038.0,,,5003769,,,59.7,383887.0,
Comunitat Valenciana,2021-03-20,142.0,,355.0,,7051.0,,,5003769,,,56.4,384029.0,
Comunitat Valenciana,2021-03-21,54.0,,355.0,,7051.0,,,5003769,560267.0,198337.0,54.0,384083.0,
Comunitat Valenciana,2021-03-22,155.0,,340.0,138.0,7066.0,,,5003769,569061.0,201548.0,53.4,384241.0,
Comunitat Valenciana,2021-03-23,90.0,,370.0,119.0,7074.0,,,5003769,590395.0,215050.0,48.3,384331.0,
Comunitat Valenciana,2021-03-24,270.0,,359.0,114.0,7089.0,,,5003769,612340.0,227657.0,49.3,384601.0,
Comunitat Valenciana,2021-03-25,86.0,,363.0,109.0,7107.0,,,5003769,636120.0,238199.0,45.0,384687.0,
Comunitat Valenciana,2021-03-26,190.0,,350.0,100.0,7117.0,,,5003769,,,42.6,384877.0,
Comunitat Valenciana,2021-03-27,119.0,,350.0,,7124.0,,,5003769,,,40.1,384996.0,
Comunitat Valenciana,2021-03-28,157.0,,350.0,,7124.0,,,5003769,734893.0,245326.0,41.0,385153.0,
Comunitat Valenciana,2021-03-29,87.0,,344.0,102.0,7137.0,,,5003769,742020.0,246023.0,41.0,385241.0,
Comunitat Valenciana,2021-03-30,29.0,,323.0,98.0,7146.0,,,5003769,768217.0,251514.0,37.1,385270.0,
Comunitat Valenciana,2021-03-31,237.0,,316.0,96.0,7155.0,,,5003769,821536.0,257143.0,39.0,385507.0,
Comunitat Valenciana,2021-04-01,188.0,,310.0,94.0,7163.0,,,5003769,,,39.2,385695.0,
Comunitat Valenciana,2021-04-02,206.0,,310.0,,7169.0,,,5003769,864575.0,262265.0,40.2,385901.0,
Comunitat Valenciana,2021-04-03,212.0,,297.0,88.0,7177.0,,,5003769,,,41.6,386113.0,
Comunitat Valenciana,2021-04-04,35.0,,297.0,,7177.0,,,5003769,870686.0,262860.0,41.3,386148.0,
Comunitat Valenciana,2021-04-05,120.0,,297.0,,7177.0,,,5003769,870750.0,262861.0,40.5,386268.0,
Comunitat Valenciana,2021-04-06,43.0,,323.0,83.0,7182.0,,,5003769,926076.0,262860.0,39.6,386311.0,
Comunitat Valenciana,2021-04-07,149.0,,314.0,79.0,7197.0,,,5003769,991439.0,277761.0,37.2,386460.0,
Comunitat Valenciana,2021-04-08,311.0,,303.0,76.0,7203.0,,,5003769,1035842.0,284107.0,41.6,386771.0,
Comunitat Valenciana,2021-04-09,173.0,,303.0,74.0,7209.0,,,5003769,,,41.3,386944.0,
Comunitat Valenciana,2021-04-10,185.0,,303.0,,7213.0,,,5003769,,,42.6,387129.0,
Comunitat Valenciana,2021-04-11,147.0,,303.0,,7213.0,,,5003769,,,42.4,387276.0,
Comunitat Valenciana,2021-04-12,83.0,,297.0,77.0,7219.0,,,5003769,1080973.0,286544.0,42.3,387359.0,
Comunitat Valenciana,2021-04-13,83.0,,306.0,77.0,7228.0,,,5003769,1125277.0,289914.0,43.4,387442.0,
Comunitat Valenciana,2021-04-14,160.0,,280.0,73.0,7236.0,,,5003769,1194050.0,297337.0,41.9,387602.0,
Comunitat Valenciana,2021-04-15,220.0,,258.0,64.0,7241.0,,,5003769,1236279.0,304531.0,42.5,387822.0,
Comunitat Valenciana,2021-04-16,229.0,,263.0,63.0,7245.0,,,5003769,,,43.0,388051.0,
Comunitat Valenciana,2021-04-17,193.0,,263.0,,7248.0,,,5003769,,,42.6,388244.0,
Comunitat Valenciana,2021-04-18,151.0,,263.0,,7248.0,,,5003769,1270968.0,308684.0,44.9,388395.0,
Comunitat Valenciana,2021-04-19,86.0,,236.0,66.0,7255.0,,,5003769,1307612.0,314462.0,44.2,388481.0,
Comunitat Valenciana,2021-04-20,106.0,,226.0,68.0,7263.0,,,5003769,1357860.0,333917.0,45.5,388587.0,
Comunitat Valenciana,2021-04-21,182.0,,217.0,64.0,7270.0,,,5003769,1391648.0,356717.0,46.1,388769.0,
Comunitat Valenciana,2021-04-22,222.0,,209.0,66.0,7276.0,,,5003769,1426532.0,377224.0,44.4,388991.0,
Comunitat Valenciana,2021-04-23,181.0,,205.0,63.0,7282.0,,,5003769,,,44.5,389172.0,
Comunitat Valenciana,2021-04-24,307.0,,205.0,,7288.0,,,5003769,,,47.0,389479.0,
Comunitat Valenciana,2021-04-25,144.0,,205.0,,7288.0,,,5003769,1459296.0,390622.0,46.9,389623.0,
Comunitat Valenciana,2021-04-26,80.0,,204.0,62.0,7295.0,,,5003769,1508083.0,396305.0,46.8,389703.0,
Comunitat Valenciana,2021-04-27,144.0,,197.0,60.0,7302.0,,,5003769,1568215.0,409245.0,48.1,389848.0,
Comunitat Valenciana,2021-04-28,225.0,,202.0,54.0,7307.0,,,5003769,1613235.0,438808.0,49.4,390074.0,
Comunitat Valenciana,2021-04-29,215.0,,202.0,55.0,7310.0,,,5003769,1666527.0,478277.0,49.3,390289.0,
Comunitat Valenciana,2021-04-30,186.0,,190.0,56.0,7315.0,,,5003769,,,48.4,390475.0,
Comunitat Valenciana,2021-05-01,179.0,,190.0,,7322.0,,,5003769,,,48.2,390654.0,
Comunitat Valenciana,2021-05-02,114.0,,190.0,,7322.0,,,5003769,1711562.0,510040.0,47.4,390768.0,
Comunitat Valenciana,2021-05-03,55.0,,192.0,57.0,7337.0,,,5003769,1723087.0,517502.0,46.8,390823.0,
Comunitat Valenciana,2021-05-04,127.0,,176.0,57.0,7346.0,,,5003769,1806822.0,541465.0,47.2,390950.0,
Comunitat Valenciana,2021-05-05,149.0,,165.0,54.0,7354.0,,,5003769,1882334.0,573882.0,46.6,391099.0,
Comunitat Valenciana,2021-05-06,168.0,,164.0,52.0,7359.0,,,5003769,1936976.0,607863.0,45.5,391267.0,
Comunitat Valenciana,2021-05-07,175.0,,149.0,49.0,7365.0,,,5003769,,,45.4,391442.0,
Comunitat Valenciana,2021-05-08,127.0,,149.0,,7370.0,,,5003769,,,41.8,391569.0,
Comunitat Valenciana,2021-05-09,119.0,,149.0,,7370.0,,,5003769,,,41.3,391688.0,
Extremadura,2020-01-01,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-02,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-03,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-04,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-05,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-06,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-07,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-08,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-09,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-10,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-11,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-12,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-13,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-14,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-15,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-16,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-17,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-18,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-19,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-20,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-21,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-22,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-23,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-24,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-25,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-26,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-27,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-28,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-29,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-30,,,,,,,0.0,1067710,,,,,
Extremadura,2020-01-31,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-01,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-02,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-03,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-04,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-05,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-06,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-07,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-08,,,,,,,1.0,1067710,,,,,
Extremadura,2020-02-09,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-10,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-11,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-12,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-13,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-14,,,,,,,1.0,1067710,,,,,
Extremadura,2020-02-15,,,,,,,1.0,1067710,,,,,
Extremadura,2020-02-16,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-17,,,,,,,1.0,1067710,,,,,
Extremadura,2020-02-18,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-19,,,,,,,1.0,1067710,,,,,
Extremadura,2020-02-20,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-21,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-22,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-23,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-24,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-25,,,,,,,2.0,1067710,,,,,
Extremadura,2020-02-26,,,,,,,0.0,1067710,,,,,
Extremadura,2020-02-27,,,,,,,1.0,1067710,,,,,
Extremadura,2020-02-28,,,,,,,6.0,1067710,,,,,
Extremadura,2020-02-29,,,,,,,3.0,1067710,,,,,
Extremadura,2020-03-01,4.0,,,0.0,0.0,,4.0,1067710,,,,4.0,
Extremadura,2020-03-02,2.0,,,0.0,0.0,,6.0,1067710,,,,6.0,
Extremadura,2020-03-03,0.0,,,0.0,0.0,,4.0,1067710,,,,6.0,
Extremadura,2020-03-04,0.0,,,0.0,0.0,,5.0,1067710,,,,6.0,
Extremadura,2020-03-05,0.0,,,0.0,0.0,,5.0,1067710,,,,6.0,
Extremadura,2020-03-06,0.0,,,0.0,0.0,,11.0,1067710,,,,6.0,
Extremadura,2020-03-07,0.0,,,0.0,0.0,,13.0,1067710,,,,6.0,
Extremadura,2020-03-08,0.0,,,0.0,0.0,,15.0,1067710,,,,6.0,
Extremadura,2020-03-09,1.0,,,0.0,0.0,,30.0,1067710,,,,7.0,
Extremadura,2020-03-10,1.0,,,1.0,0.0,,33.0,1067710,,,,8.0,
Extremadura,2020-03-11,2.0,,,1.0,1.0,,57.0,1067710,,,,10.0,
Extremadura,2020-03-12,15.0,,,1.0,1.0,,71.0,1067710,,,,25.0,
Extremadura,2020-03-13,17.0,,,2.0,1.0,,81.0,1067710,,,,42.0,
Extremadura,2020-03-14,28.0,,,2.0,2.0,,70.0,1067710,,,,70.0,
Extremadura,2020-03-15,25.0,,,2.0,3.0,,62.0,1067710,,,,95.0,
Extremadura,2020-03-16,33.0,,,3.0,3.0,,96.0,1067710,,,,128.0,
Extremadura,2020-03-17,25.0,,,3.0,5.0,,91.0,1067710,,,,153.0,
Extremadura,2020-03-18,41.0,,35.0,3.0,8.0,,101.0,1067710,,,,194.0,
Extremadura,2020-03-19,47.0,226.0,41.0,4.0,9.0,,103.0,1067710,,,,241.0,
Extremadura,2020-03-20,56.0,281.0,63.0,6.0,10.0,,128.0,1067710,,,,297.0,
Extremadura,2020-03-21,57.0,336.0,94.0,9.0,12.0,,108.0,1067710,,,,354.0,
Extremadura,2020-03-22,45.0,379.0,131.0,13.0,14.0,,111.0,1067710,,,,399.0,
Extremadura,2020-03-23,94.0,469.0,160.0,18.0,18.0,,195.0,1067710,,,,493.0,
Extremadura,2020-03-24,143.0,601.0,209.0,28.0,27.0,,134.0,1067710,,,,636.0,
Extremadura,2020-03-25,106.0,695.0,241.0,34.0,39.0,,124.0,1067710,,,,742.0,
Extremadura,2020-03-26,227.0,887.0,277.0,41.0,58.0,,123.0,1067710,,,,969.0,
Extremadura,2020-03-27,262.0,1131.0,312.0,41.0,69.0,,90.0,1067710,,,,1231.0,
Extremadura,2020-03-28,163.0,1257.0,313.0,41.0,88.0,,74.0,1067710,,,,1394.0,
Extremadura,2020-03-29,62.0,1305.0,353.0,43.0,100.0,,48.0,1067710,,,,1456.0,
Extremadura,2020-03-30,104.0,1394.0,371.0,51.0,106.0,,68.0,1067710,,,,1560.0,
Extremadura,2020-03-31,68.0,1404.0,372.0,58.0,133.0,,41.0,1067710,,,,1628.0,
Extremadura,2020-04-01,51.0,1414.0,412.0,62.0,152.0,,92.0,1067710,,,,1679.0,
Extremadura,2020-04-02,158.0,1517.0,415.0,64.0,181.0,,59.0,1067710,,,,1837.0,
Extremadura,2020-04-03,56.0,1529.0,389.0,64.0,200.0,,66.0,1067710,,,,1893.0,
Extremadura,2020-04-04,86.0,1566.0,417.0,66.0,208.0,,52.0,1067710,,,,1979.0,
Extremadura,2020-04-05,68.0,1614.0,418.0,63.0,218.0,,31.0,1067710,,,,2047.0,
Extremadura,2020-04-06,21.0,1617.0,390.0,64.0,228.0,,39.0,1067710,,,,2068.0,
Extremadura,2020-04-07,48.0,1576.0,401.0,66.0,258.0,,29.0,1067710,,,,2116.0,
Extremadura,2020-04-08,68.0,1585.0,398.0,65.0,271.0,,41.0,1067710,,,,2184.0,
Extremadura,2020-04-09,89.0,1609.0,392.0,63.0,283.0,,22.0,1067710,,,,2273.0,
Extremadura,2020-04-10,213.0,1721.0,374.0,60.0,303.0,,45.0,1067710,,,,2486.0,
Extremadura,2020-04-11,94.0,1787.0,369.0,59.0,312.0,,30.0,1067710,,,,2580.0,
Extremadura,2020-04-12,78.0,1826.0,359.0,55.0,321.0,,26.0,1067710,,,,2658.0,
Extremadura,2020-04-13,26.0,1772.0,322.0,54.0,334.0,,34.0,1067710,,,,2684.0,
Extremadura,2020-04-14,78.0,1805.0,298.0,54.0,342.0,,31.0,1067710,,,,2762.0,
Extremadura,2020-04-15,119.0,1873.0,283.0,49.0,359.0,,27.0,1067710,,,,2881.0,
Extremadura,2020-04-16,138.0,1940.0,266.0,49.0,372.0,,24.0,1067710,,,,3019.0,
Extremadura,2020-04-17,112.0,2015.0,239.0,47.0,380.0,,32.0,1067710,,,,3131.0,
Extremadura,2020-04-18,61.0,2041.0,263.0,43.0,384.0,,20.0,1067710,,,,3192.0,
Extremadura,2020-04-19,51.0,1996.0,272.0,42.0,389.0,,15.0,1067710,,,,3243.0,
Extremadura,2020-04-20,26.0,1951.0,264.0,41.0,397.0,,33.0,1067710,,,,3269.0,
Extremadura,2020-04-21,47.0,1861.0,256.0,41.0,404.0,,20.0,1067710,,,,3316.0,
Extremadura,2020-04-22,50.0,1722.0,239.0,40.0,407.0,,36.0,1067710,,,,3366.0,
Extremadura,2020-04-23,37.0,1634.0,228.0,37.0,411.0,,18.0,1067710,,,,3403.0,
Extremadura,2020-04-24,55.0,1532.0,224.0,36.0,416.0,,17.0,1067710,,,,3458.0,
Extremadura,2020-04-25,7.0,1461.0,227.0,37.0,422.0,,24.0,1067710,,,,3465.0,
Extremadura,2020-04-26,15.0,1380.0,237.0,33.0,428.0,,12.0,1067710,,,,3480.0,
Extremadura,2020-04-27,7.0,1317.0,235.0,29.0,433.0,,13.0,1067710,,,,3487.0,
Extremadura,2020-04-28,,,217.0,26.0,440.0,,6.0,1067710,,,,3487.0,
Extremadura,2020-04-29,21.0,,198.0,24.0,446.0,,19.0,1067710,,,19.1,3487.0,
Extremadura,2020-04-30,26.0,,173.0,23.0,451.0,,12.0,1067710,,,14.5,3487.0,
Extremadura,2020-05-01,13.0,,165.0,22.0,458.0,,25.0,1067710,,,15.1,3487.0,
Extremadura,2020-05-02,20.0,,161.0,22.0,460.0,,14.0,1067710,,,16.0,3487.0,
Extremadura,2020-05-03,5.0,,165.0,21.0,460.0,,5.0,1067710,,,14.7,3487.0,
Extremadura,2020-05-04,3.0,,163.0,19.0,462.0,,13.0,1067710,,,13.8,2852.0,
Extremadura,2020-05-05,13.0,,151.0,18.0,463.0,,3.0,1067710,,,14.6,2865.0,
Extremadura,2020-05-06,12.0,,149.0,17.0,467.0,,7.0,1067710,,,15.7,2877.0,
Extremadura,2020-05-07,23.0,,143.0,17.0,472.0,,5.0,1067710,,,17.9,2900.0,
Extremadura,2020-05-08,7.0,,138.0,16.0,477.0,,5.0,1067710,,,18.5,2907.0,
Extremadura,2020-05-09,5.0,,132.0,14.0,480.0,,6.0,1067710,,,19.0,2912.0,
Extremadura,2020-05-10,6.0,,126.0,14.0,483.0,,4.0,1067710,,,19.6,2918.0,
